ID,Age,Work_Experience,Family_Size,Gender_lb,Ever_Married_lb,Graduated_lb,Profession_lb,Spending_Score_lb,Var_1_lb
465935,29,9.0,1.0,1,0,1,3,2,5
465937,30,9.0,3.0,0,0,1,5,2,5
465941,27,0.0,2.0,1,1,1,5,2,5
465948,48,0.0,2.0,0,1,1,0,0,5
465953,51,1.0,1.0,0,0,1,0,2,5
465957,48,0.0,1.0,0,0,1,8,2,5
465960,28,9.0,1.0,0,0,1,8,2,5
465961,40,3.0,1.0,0,0,1,0,2,5
465963,51,1.0,2.0,1,1,1,0,2,5
465965,36,8.0,2.0,0,1,0,8,2,5
465972,51,9.0,1.0,0,0,1,8,2,5
465974,45,5.0,4.0,1,1,1,4,1,3
465975,40,8.0,1.0,1,0,1,0,2,5
465976,40,0.0,1.0,1,0,1,0,2,6
465979,41,2.0,2.0,1,1,1,0,2,5
465982,43,0.0,4.0,1,1,1,3,0,5
465996,23,1.0,4.0,1,0,0,5,2,5
465997,31,0.0,3.0,0,0,0,1,2,5
466001,42,6.0,2.0,0,1,1,3,2,5
466007,61,0.0,1.0,1,1,0,0,2,6
466017,45,0.0,1.0,0,1,1,6,2,2
466019,63,5.0,1.0,0,1,1,0,2,2
466020,86,0.0,1.0,1,1,0,7,2,5
466024,43,14.0,2.0,0,1,0,3,2,2
466042,47,0.0,2.0,1,1,0,3,2,5
466043,53,0.0,4.0,0,1,1,0,0,5
466046,36,1.0,2.0,0,1,0,3,0,3
466071,60,3.0,3.0,0,1,1,0,2,3
466079,42,0.0,2.0,0,1,0,2,2,5
466082,89,1.0,1.0,0,1,1,7,2,5
466083,23,4.0,2.0,0,0,0,8,2,2
466084,46,11.0,1.0,1,1,1,6,2,2
466088,30,0.0,7.0,0,0,0,5,2,5
466092,73,0.0,4.0,1,1,1,0,0,5
466099,71,0.0,1.0,0,1,1,7,2,5
466103,35,0.0,5.0,0,1,0,2,2,5
466109,52,1.0,4.0,1,1,1,3,0,5
466111,84,0.0,2.0,1,1,1,7,2,5
466114,47,1.0,5.0,1,1,1,3,0,5
466115,39,0.0,2.0,1,1,0,4,2,5
466118,40,0.0,3.0,0,1,0,2,2,3
466124,46,1.0,1.0,0,0,1,0,2,5
466128,40,3.0,2.0,1,0,1,0,2,5
466130,27,1.0,6.0,0,0,0,0,2,5
466132,23,4.0,4.0,0,0,0,5,2,6
466136,21,1.0,2.0,0,0,1,0,2,5
466138,70,2.0,2.0,1,1,0,7,1,5
466140,28,1.0,2.0,1,1,1,3,2,5
466141,58,1.0,4.0,0,1,1,6,2,5
466142,27,0.0,2.0,0,1,1,3,0,5
466146,37,8.0,3.0,0,1,0,2,0,5
466148,39,1.0,4.0,1,1,0,3,0,5
466149,28,2.0,4.0,0,0,0,1,2,5
466153,73,0.0,2.0,1,1,0,3,0,5
466154,51,1.0,5.0,0,1,1,0,0,2
466156,48,8.0,3.0,0,1,1,1,0,1
466162,67,0.0,1.0,0,1,1,1,2,3
466166,77,0.0,2.0,1,1,1,7,1,3
466172,46,3.0,3.0,1,1,1,0,0,5
466178,52,1.0,4.0,0,1,1,0,0,5
466180,67,1.0,1.0,1,1,0,7,2,5
466185,62,0.0,4.0,1,1,1,1,0,5
466200,45,8.0,3.0,1,1,1,1,0,3
466201,40,1.0,5.0,1,1,1,1,0,3
466206,60,4.0,2.0,0,1,1,0,0,2
466207,37,8.0,4.0,0,1,1,1,0,1
466208,69,2.0,1.0,1,1,0,4,1,5
466210,58,1.0,4.0,0,1,1,0,1,5
466213,20,2.0,5.0,1,0,0,5,2,5
466223,66,0.0,1.0,1,1,1,0,2,3
466225,19,1.0,3.0,1,0,0,5,2,1
466226,53,0.0,5.0,0,1,1,0,0,5
466233,59,6.0,1.0,0,1,1,6,2,5
466235,61,0.0,4.0,0,1,1,0,0,3
466236,68,1.0,2.0,0,1,1,2,2,3
466238,20,1.0,3.0,1,0,0,5,2,3
466246,20,1.0,4.0,1,0,0,5,2,1
466253,19,1.0,3.0,1,0,0,5,2,1
466257,27,1.0,4.0,0,0,0,5,2,5
466268,67,0.0,3.0,0,1,1,0,0,3
466271,27,1.0,3.0,1,0,0,3,2,1
466276,32,1.0,5.0,0,0,0,1,2,3
466285,19,1.0,5.0,0,0,0,5,2,1
466286,52,1.0,5.0,0,1,1,0,0,1
466287,47,1.0,2.0,0,1,1,1,0,1
466289,19,3.0,5.0,1,0,0,5,2,1
466292,79,1.0,2.0,0,1,0,7,1,5
466297,19,1.0,4.0,0,0,0,5,2,3
466300,48,0.0,3.0,0,1,1,0,2,1
466301,52,1.0,3.0,1,1,1,0,0,1
466306,23,1.0,4.0,1,0,0,5,2,5
466313,58,1.0,1.0,0,1,1,0,2,3
466315,69,1.0,1.0,0,1,1,2,2,5
466317,37,4.0,1.0,1,1,1,3,2,5
466318,30,0.0,3.0,0,0,0,5,2,5
466320,39,8.0,2.0,0,0,1,2,2,3
466321,43,3.0,2.0,1,1,1,3,2,3
466324,32,0.0,1.0,0,0,0,2,2,3
466326,23,0.0,5.0,1,0,0,5,2,2
466335,30,1.0,3.0,0,0,0,5,2,3
466337,41,1.0,2.0,0,1,0,2,2,3
466341,49,1.0,2.0,1,1,1,0,0,4
466347,66,6.0,3.0,1,1,0,4,2,3
466352,67,1.0,2.0,0,1,1,1,2,5
466355,30,0.0,2.0,1,0,1,5,2,5
466367,39,6.0,1.0,0,0,1,1,2,1
466372,57,0.0,5.0,0,1,1,0,0,5
466373,63,1.0,1.0,1,1,1,4,1,5
466376,52,4.0,3.0,0,1,0,6,1,5
466380,35,7.0,2.0,1,1,1,3,2,5
466381,52,4.0,2.0,1,1,1,0,0,5
466382,45,2.0,2.0,0,1,1,2,1,3
466387,37,8.0,2.0,1,1,1,3,0,5
466389,45,1.0,2.0,0,1,1,2,0,5
466393,42,1.0,6.0,0,1,0,3,2,2
466395,39,3.0,2.0,0,1,1,1,1,3
466397,18,0.0,3.0,1,0,0,5,2,2
466400,43,1.0,3.0,1,1,0,0,0,2
466401,50,1.0,4.0,1,1,0,4,0,5
466402,37,1.0,4.0,1,1,1,0,0,5
466404,37,1.0,1.0,0,0,1,2,2,5
466406,63,0.0,3.0,1,1,1,3,2,5
466408,83,1.0,2.0,1,1,1,7,2,2
466411,55,1.0,3.0,1,1,1,0,0,2
466414,71,1.0,3.0,1,1,1,0,2,5
466418,87,1.0,1.0,1,1,0,7,2,3
466419,49,2.0,5.0,0,1,1,3,0,2
466422,27,0.0,4.0,1,1,0,1,2,3
466427,25,1.0,4.0,0,1,0,8,2,3
466429,42,0.0,2.0,1,1,0,5,2,2
466443,66,4.0,2.0,0,1,1,0,2,5
466450,32,1.0,1.0,0,0,1,5,2,5
466455,32,4.0,2.0,0,1,1,1,2,5
466456,37,8.0,1.0,0,1,0,1,2,1
466463,33,3.0,4.0,0,0,1,5,2,3
466464,45,2.0,2.0,0,1,1,6,0,2
466467,37,0.0,3.0,0,1,1,0,0,2
466468,30,4.0,4.0,1,0,1,1,2,2
466474,31,5.0,3.0,1,0,1,3,2,5
466478,48,0.0,4.0,0,1,1,0,0,2
466486,36,8.0,2.0,0,1,1,1,2,3
466488,61,0.0,6.0,1,1,1,3,0,5
466490,83,0.0,2.0,0,1,0,7,1,5
466493,77,1.0,2.0,1,1,0,7,1,5
466500,46,3.0,3.0,0,1,1,0,1,3
466501,48,0.0,3.0,1,1,1,2,0,2
466502,19,0.0,5.0,1,0,0,5,2,2
466516,21,1.0,3.0,1,0,0,5,2,5
466526,27,0.0,5.0,1,0,0,5,2,1
466527,49,0.0,1.0,0,1,0,8,2,4
466533,53,1.0,1.0,0,0,1,3,2,5
466535,29,8.0,1.0,1,0,1,0,2,5
466536,23,3.0,4.0,1,0,0,5,2,3
466538,84,1.0,2.0,1,1,1,7,1,5
466541,38,0.0,4.0,1,0,1,3,2,5
466543,26,11.0,2.0,1,0,1,1,2,6
466545,19,1.0,4.0,0,0,0,5,2,1
466552,20,0.0,2.0,1,1,0,3,2,5
466553,36,0.0,3.0,1,1,1,5,2,5
466556,18,1.0,3.0,1,0,0,5,2,5
466562,20,7.0,4.0,0,0,0,5,2,5
466564,18,1.0,4.0,0,0,0,8,2,5
466565,32,7.0,2.0,1,1,0,0,0,5
466576,18,0.0,4.0,0,0,0,5,2,5
466586,18,0.0,2.0,1,0,0,5,2,5
466588,21,8.0,4.0,0,0,0,5,2,5
466596,75,1.0,2.0,0,1,1,0,1,5
466603,37,0.0,2.0,1,1,1,2,0,5
466606,35,1.0,3.0,0,1,1,2,2,2
466613,20,9.0,3.0,1,0,0,5,2,5
466631,58,0.0,3.0,1,1,1,0,2,5
466634,20,1.0,5.0,1,0,0,5,2,5
466635,50,4.0,2.0,1,1,1,0,0,5
466650,27,8.0,3.0,0,0,0,5,2,3
466652,58,1.0,2.0,0,1,1,1,0,5
466655,62,1.0,2.0,1,1,0,4,2,5
466656,79,0.0,2.0,1,1,1,8,1,5
466658,19,1.0,4.0,0,0,0,5,2,5
466665,36,1.0,2.0,1,1,1,0,0,5
466666,29,1.0,2.0,0,1,1,5,2,5
466686,22,0.0,4.0,0,0,0,5,2,5
466687,21,1.0,3.0,1,0,0,5,2,5
466688,22,0.0,3.0,1,0,0,5,2,3
466689,28,9.0,3.0,1,0,1,0,2,5
466696,48,3.0,4.0,0,1,1,0,0,5
466704,48,3.0,2.0,1,1,1,1,0,5
466705,66,0.0,3.0,1,1,0,7,2,5
466707,47,1.0,4.0,0,1,1,6,2,5
466713,68,1.0,4.0,0,1,1,0,1,5
466720,59,0.0,1.0,0,1,0,7,2,1
466721,38,7.0,2.0,1,1,1,1,0,5
466725,76,1.0,2.0,0,1,0,7,1,5
466731,40,3.0,2.0,0,1,1,2,2,3
466732,49,0.0,2.0,0,1,1,2,1,3
466746,69,0.0,2.0,0,1,1,7,1,5
466752,36,1.0,1.0,1,1,1,5,2,5
466753,67,0.0,2.0,0,1,1,0,0,2
466754,37,1.0,3.0,0,1,1,0,0,5
466760,51,1.0,4.0,1,1,1,1,0,5
466765,67,1.0,2.0,0,1,1,7,2,5
466769,29,1.0,4.0,0,0,1,3,2,5
466775,76,0.0,2.0,0,1,1,7,2,5
466776,86,0.0,1.0,1,1,1,7,2,5
466777,51,9.0,2.0,0,1,1,6,0,5
466778,35,1.0,2.0,1,1,1,3,2,2
466788,30,3.0,2.0,1,0,0,1,2,5
466790,47,0.0,2.0,1,1,1,1,0,2
466791,81,0.0,1.0,1,1,0,7,2,5
466792,85,0.0,1.0,0,1,0,7,2,5
466799,21,2.0,3.0,0,0,0,5,2,5
466808,41,1.0,1.0,0,0,0,2,2,5
466810,18,0.0,3.0,1,0,0,5,2,5
466814,23,0.0,3.0,1,0,0,5,2,5
466815,31,1.0,5.0,1,0,0,5,2,3
466816,82,0.0,2.0,1,1,1,7,1,5
466818,84,1.0,2.0,1,1,0,4,1,5
466826,41,1.0,2.0,1,1,1,3,2,5
466832,66,0.0,2.0,0,1,1,0,0,3
466833,57,5.0,2.0,1,1,1,0,2,5
466846,20,3.0,4.0,1,0,0,5,2,1
466863,32,14.0,1.0,0,0,0,6,2,5
466867,29,11.0,1.0,0,0,0,6,2,5
466874,38,1.0,3.0,1,1,1,3,0,5
466884,43,1.0,1.0,0,1,0,1,2,5
466886,42,1.0,1.0,0,0,0,8,2,5
466891,48,8.0,1.0,0,1,0,6,2,5
466905,62,0.0,1.0,1,1,1,0,2,5
466906,63,0.0,2.0,1,0,1,0,2,5
466908,60,1.0,2.0,1,1,1,3,2,5
466909,63,1.0,2.0,1,1,1,0,2,5
466910,62,9.0,1.0,1,1,1,3,2,5
466918,63,0.0,1.0,1,1,1,0,0,5
466920,19,6.0,4.0,1,0,0,5,2,2
466923,21,8.0,1.0,0,0,0,6,2,5
466927,22,6.0,5.0,1,0,0,2,2,1
466936,60,1.0,3.0,1,1,0,7,1,5
466938,59,8.0,1.0,1,1,1,0,2,5
466939,73,1.0,2.0,1,1,0,7,1,5
466951,52,0.0,3.0,0,1,1,0,1,5
466954,66,9.0,2.0,0,1,0,1,0,5
466955,61,1.0,4.0,1,1,0,3,2,2
466956,61,1.0,1.0,0,1,1,0,2,5
466961,61,2.0,2.0,0,1,1,0,0,5
466966,59,1.0,2.0,1,1,1,3,0,5
466967,51,1.0,1.0,1,1,1,0,2,5
466970,36,9.0,2.0,0,1,1,6,2,3
466971,71,9.0,3.0,1,0,1,4,2,5
466975,48,1.0,2.0,1,1,1,0,0,5
466990,43,9.0,2.0,1,1,1,3,0,5
466996,36,9.0,1.0,0,0,1,0,2,5
466999,33,1.0,3.0,1,0,1,5,2,5
467000,31,1.0,6.0,0,0,1,0,2,3
467008,57,1.0,3.0,1,1,1,0,0,5
467009,33,2.0,4.0,0,0,0,6,2,2
467022,30,1.0,5.0,1,0,1,0,2,5
467023,26,8.0,2.0,1,1,0,1,0,5
467025,29,1.0,3.0,0,0,0,2,2,5
467044,42,0.0,1.0,0,0,1,8,2,6
467046,30,0.0,5.0,0,0,0,1,2,2
467050,18,1.0,5.0,0,0,0,2,2,1
467053,18,5.0,4.0,1,0,0,5,2,5
467058,80,0.0,2.0,1,1,0,4,1,5
467060,35,7.0,2.0,1,0,0,2,2,5
467063,45,1.0,2.0,1,1,1,3,0,5
467073,42,8.0,1.0,1,0,1,2,2,5
467079,38,1.0,2.0,1,1,1,0,2,5
467084,41,1.0,7.0,1,1,1,0,0,5
467085,45,1.0,2.0,1,0,1,3,2,5
467088,57,1.0,1.0,1,1,1,0,2,2
467092,33,5.0,4.0,0,0,1,5,2,5
467093,51,8.0,2.0,0,1,1,0,0,5
467098,85,1.0,2.0,1,1,0,4,2,5
467099,30,0.0,3.0,0,0,0,3,2,5
467107,38,1.0,3.0,1,1,1,2,0,3
467111,66,1.0,1.0,1,1,1,0,2,5
467112,40,0.0,2.0,1,0,1,0,2,1
467114,61,1.0,3.0,1,1,1,8,0,5
467116,65,1.0,2.0,1,1,1,4,1,5
467119,37,0.0,4.0,1,1,0,8,1,6
467125,51,1.0,4.0,1,1,0,3,0,2
467132,73,0.0,2.0,0,1,1,2,2,5
467136,37,1.0,4.0,1,1,0,3,0,3
467137,55,0.0,1.0,0,1,1,2,2,5
467138,32,12.0,1.0,0,0,0,6,2,5
467139,28,0.0,3.0,0,0,1,0,2,5
467143,50,0.0,3.0,0,0,0,7,2,5
467144,38,1.0,2.0,1,1,1,3,2,5
467146,28,8.0,1.0,0,0,0,6,2,5
467147,46,1.0,1.0,1,0,1,3,2,5
467157,39,8.0,6.0,1,1,1,4,1,6
467159,37,9.0,2.0,0,1,1,6,1,5
467168,47,9.0,2.0,1,1,1,0,0,0
467180,43,1.0,3.0,1,1,1,5,2,2
467183,42,3.0,4.0,1,1,1,3,0,5
467185,29,0.0,3.0,1,0,1,0,2,5
467189,45,1.0,4.0,0,1,1,0,1,5
467193,88,1.0,2.0,1,1,1,0,2,5
467202,18,0.0,4.0,1,1,0,1,2,5
467212,28,1.0,3.0,0,0,1,1,2,5
467216,30,0.0,1.0,0,0,1,3,2,5
467218,27,8.0,1.0,0,0,1,0,2,5
467223,53,0.0,4.0,0,1,1,2,0,5
467227,43,14.0,1.0,0,0,1,0,2,3
467230,19,1.0,4.0,1,0,0,5,2,5
467232,26,1.0,2.0,1,0,0,3,2,5
467233,67,1.0,2.0,0,0,0,0,2,5
467235,32,1.0,2.0,0,0,1,0,2,4
467238,26,7.0,4.0,0,0,0,1,2,5
467239,29,0.0,3.0,0,0,0,2,2,5
467241,33,9.0,1.0,0,0,1,0,2,5
467242,22,0.0,3.0,1,0,0,1,2,5
467247,27,0.0,2.0,0,0,0,2,2,5
467256,30,1.0,4.0,1,0,0,5,2,1
467260,25,8.0,4.0,1,0,0,1,2,5
467281,56,0.0,4.0,1,1,1,7,2,5
467283,52,0.0,3.0,1,1,1,0,0,1
467300,49,1.0,1.0,0,1,1,0,2,5
467301,73,1.0,2.0,0,1,0,7,2,5
467303,36,2.0,2.0,1,1,1,1,0,5
467309,36,4.0,1.0,0,0,1,2,2,6
467311,71,1.0,3.0,1,1,1,7,1,5
467312,55,0.0,2.0,0,1,1,0,2,5
467313,35,1.0,2.0,1,1,1,3,0,5
467314,41,0.0,2.0,1,1,0,0,0,5
467317,42,1.0,1.0,1,0,1,0,2,1
467322,48,1.0,2.0,0,1,1,0,0,0
467325,73,1.0,2.0,0,1,1,7,1,5
467329,40,1.0,1.0,0,0,1,1,2,5
467338,29,3.0,6.0,0,0,1,5,2,5
467344,89,0.0,2.0,1,1,1,7,2,5
467345,86,0.0,1.0,1,1,1,7,2,5
467346,38,0.0,3.0,1,1,1,0,0,5
467352,45,0.0,4.0,1,1,1,4,1,5
467355,26,0.0,4.0,1,0,0,5,2,5
467358,52,1.0,5.0,0,1,1,0,0,5
467359,43,5.0,2.0,1,1,1,0,0,5
467365,35,1.0,1.0,1,0,1,0,2,5
467367,73,1.0,2.0,1,1,1,7,2,5
467369,41,4.0,3.0,1,0,1,0,2,5
467375,35,6.0,3.0,1,1,1,3,2,5
467378,63,0.0,2.0,0,1,1,0,0,5
467393,46,0.0,4.0,0,1,1,0,0,5
467398,38,0.0,2.0,1,1,0,3,2,5
467399,25,1.0,3.0,1,1,1,1,2,5
467403,40,7.0,3.0,0,1,1,0,0,3
467410,55,1.0,2.0,0,1,1,7,2,5
467415,29,0.0,1.0,0,0,1,5,2,5
467419,39,2.0,1.0,0,1,1,0,2,5
467421,50,1.0,3.0,1,1,0,1,0,5
467422,61,1.0,2.0,0,1,1,0,0,5
467423,56,0.0,1.0,1,1,1,0,2,5
467434,40,1.0,3.0,1,0,1,3,2,0
467437,86,0.0,2.0,0,1,1,7,1,5
467438,27,5.0,3.0,1,0,0,3,2,5
467445,32,9.0,2.0,1,1,0,1,2,1
467449,85,1.0,2.0,0,1,1,7,2,5
467451,51,0.0,1.0,0,1,1,0,2,0
467455,41,8.0,2.0,0,0,1,0,2,5
467456,42,5.0,4.0,1,1,0,4,1,5
467457,30,0.0,6.0,0,0,1,8,2,5
467463,42,9.0,3.0,0,1,1,0,0,5
467472,60,4.0,4.0,1,1,1,4,1,5
467474,18,2.0,5.0,1,0,0,5,2,5
467479,36,0.0,4.0,1,1,1,4,0,5
467481,49,0.0,2.0,1,1,1,0,0,5
467482,42,1.0,3.0,1,1,1,4,1,5
467487,42,1.0,5.0,1,1,0,0,0,3
467492,62,1.0,2.0,0,1,1,1,2,6
467500,25,3.0,2.0,0,1,1,0,1,5
467503,27,1.0,4.0,0,0,1,0,2,5
467505,36,0.0,4.0,1,1,1,0,2,5
467510,51,3.0,3.0,1,1,1,3,2,5
467532,52,9.0,1.0,1,1,1,0,2,5
467533,89,4.0,1.0,1,1,1,7,2,5
467540,48,1.0,4.0,1,1,1,5,0,5
467542,31,8.0,1.0,1,0,1,5,2,5
467559,58,0.0,4.0,1,1,1,4,0,5
467565,60,0.0,3.0,1,1,1,0,2,5
467576,48,1.0,3.0,1,1,1,1,0,5
467579,35,5.0,1.0,1,0,1,1,2,5
467588,60,0.0,4.0,1,1,1,0,0,5
467589,32,0.0,1.0,1,0,0,3,2,5
467592,40,7.0,2.0,1,1,1,3,2,5
467595,25,0.0,1.0,0,0,1,5,2,5
467596,42,1.0,5.0,1,1,0,0,2,2
467604,26,8.0,8.0,1,0,0,5,2,3
467608,27,6.0,1.0,1,0,1,2,2,5
467609,42,2.0,4.0,1,0,0,0,2,5
467610,77,4.0,1.0,0,1,1,7,2,5
467614,36,4.0,2.0,1,1,0,0,0,5
467620,57,6.0,3.0,1,1,1,7,2,5
467621,76,1.0,1.0,1,1,1,7,2,5
467629,52,1.0,1.0,1,1,1,0,2,5
467635,35,9.0,1.0,0,0,1,0,2,5
467641,43,9.0,2.0,1,1,1,1,0,5
467643,43,14.0,1.0,1,0,1,0,2,2
467657,21,0.0,4.0,1,0,0,5,2,2
467658,23,0.0,4.0,1,0,0,5,2,2
467659,65,0.0,2.0,1,1,1,3,0,5
467664,35,4.0,4.0,1,1,1,4,1,5
467666,48,4.0,3.0,1,1,1,4,1,5
467667,33,9.0,2.0,1,1,0,1,2,5
467669,82,1.0,2.0,1,1,0,7,1,5
467673,45,1.0,4.0,1,1,0,4,1,5
467678,56,1.0,2.0,1,0,0,8,2,5
467683,30,8.0,3.0,1,1,1,5,1,1
467684,37,8.0,3.0,1,0,1,5,2,1
467685,51,0.0,6.0,1,1,0,8,1,3
467693,59,5.0,5.0,1,1,1,3,1,5
467694,56,0.0,2.0,1,1,1,4,1,5
467699,29,0.0,2.0,0,1,1,1,0,3
467707,89,7.0,2.0,1,1,1,7,1,5
467710,38,9.0,4.0,0,0,1,0,2,5
467715,45,4.0,3.0,1,1,1,4,1,5
467721,37,0.0,1.0,1,0,1,3,2,3
467723,74,1.0,7.0,1,1,0,4,2,5
467726,82,0.0,2.0,1,1,1,7,1,5
467727,53,7.0,4.0,1,1,1,0,1,2
467728,43,0.0,5.0,0,1,0,2,1,5
467729,62,2.0,6.0,1,1,1,3,0,5
467733,56,8.0,3.0,1,1,0,4,1,5
467734,88,3.0,2.0,1,1,1,7,1,5
467735,28,0.0,2.0,1,0,1,1,2,5
467737,51,5.0,2.0,0,1,1,3,0,5
467739,60,0.0,4.0,0,1,0,0,0,5
467740,19,0.0,3.0,1,0,0,5,2,5
467741,23,1.0,3.0,1,0,0,5,2,3
467749,20,0.0,9.0,1,0,0,5,2,6
467763,50,1.0,1.0,0,0,1,0,2,1
467767,21,4.0,4.0,0,0,0,8,2,5
467768,62,0.0,2.0,1,1,1,1,0,5
467769,36,1.0,1.0,0,0,1,1,2,2
467772,31,0.0,2.0,0,0,0,8,2,5
467779,52,4.0,3.0,1,1,1,1,0,5
467789,20,1.0,5.0,1,0,0,5,2,5
467802,48,1.0,5.0,0,1,1,0,1,5
467803,40,6.0,2.0,0,1,1,3,0,5
467806,55,1.0,2.0,1,1,1,0,1,5
467808,62,1.0,2.0,0,1,1,0,0,5
467812,48,0.0,1.0,1,0,1,0,2,1
467813,36,1.0,2.0,1,1,1,3,2,3
467815,73,0.0,2.0,0,1,1,0,2,5
467825,23,0.0,8.0,0,0,0,8,2,5
467828,25,0.0,2.0,0,1,1,0,0,1
467838,60,0.0,2.0,1,1,1,0,0,5
467848,37,14.0,1.0,1,0,1,0,2,5
467849,39,0.0,1.0,0,1,1,1,2,1
467852,39,12.0,1.0,0,0,1,0,2,5
467856,58,0.0,2.0,1,1,1,0,2,5
467860,33,0.0,1.0,0,0,1,3,2,6
467864,66,1.0,2.0,0,1,1,7,1,5
467865,40,2.0,1.0,0,0,1,0,2,3
467868,66,0.0,2.0,0,1,1,3,1,5
467876,50,9.0,2.0,0,1,1,0,1,5
467880,50,0.0,2.0,0,1,1,0,0,5
467882,39,1.0,1.0,0,0,1,0,2,5
467883,46,0.0,2.0,0,1,1,0,0,5
467888,29,0.0,4.0,1,0,0,1,2,5
467891,29,0.0,5.0,0,0,1,1,2,5
467892,23,1.0,5.0,1,0,0,1,2,5
467894,57,1.0,2.0,1,1,1,0,0,5
467895,31,1.0,4.0,0,0,1,5,2,5
467898,69,1.0,1.0,0,1,1,0,2,5
467901,28,0.0,4.0,0,0,1,3,2,5
467904,31,14.0,1.0,0,0,1,0,2,5
467905,37,0.0,3.0,1,1,1,4,1,5
467911,58,0.0,4.0,1,1,1,5,2,5
467913,48,3.0,1.0,1,1,1,0,2,5
467915,18,1.0,4.0,0,0,0,1,2,5
467917,27,2.0,4.0,0,0,1,5,2,0
467927,30,8.0,6.0,1,0,1,1,2,1
467929,36,1.0,2.0,0,1,1,0,0,5
467930,45,4.0,2.0,1,1,1,3,0,5
467932,26,1.0,4.0,0,0,0,5,2,5
467933,23,0.0,3.0,0,0,0,5,2,5
467934,42,0.0,1.0,0,0,1,0,2,5
467938,46,5.0,1.0,1,1,1,3,2,1
467940,27,8.0,4.0,0,0,0,8,2,1
467946,42,0.0,2.0,0,1,1,0,2,5
467948,19,0.0,3.0,0,0,0,5,2,5
467949,21,1.0,4.0,1,0,0,5,2,3
467950,35,1.0,2.0,0,0,1,3,2,5
467954,29,9.0,4.0,1,0,0,5,2,5
467958,35,1.0,1.0,0,0,1,1,2,5
467961,47,1.0,5.0,1,1,1,4,1,3
467968,43,9.0,3.0,0,0,1,5,2,6
